danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,genre,song_name,title,text_feature
0.428,0.276,4,,1,0.0312,0.732,5.33e-06,0.117,0.0382,198.39,audio_features,280000,1,Emo,"My Heart Will Go On - Love Theme from ""Titanic""",," My Heart Will Go On - Love Theme from ""Titanic"""
0.816,0.87,8,-8.039,0,0.0808,4.84e-05,0.298,0.0315,0.5479999999999999,124.016,audio_features,435968,4,techhouse,,Dirtybird//Techhouse by Mack\,Dirtybird//Techhouse by Mack\ 
0.478,0.861,10,-2.798,0,0.392,0.0649,1.09e-05,0.28,0.0849,174.138,audio_features,251243,4,dnb,,Drum and Bass 2020,Drum and Bass 2020 
0.38,0.913,1,-3.719,0,0.162,0.0454,0.000182,0.422,0.168,150.071,audio_features,243200,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
0.589,0.665,0,-7.105,1,0.044,0.0545,0.0,0.221,0.298,149.95600000000005,audio_features,155573,4,Dark Trap,big city blues,, big city blues
0.677,0.639,6,-8.247,1,0.2319999999999999,0.036,0.0002029999999999,0.2769999999999999,0.586,161.002,audio_features,238509,4,trap,,Trap & Bass 2020,Trap & Bass 2020 
0.8270000000000001,0.77,1,-7.36,1,0.151,0.000113,0.754,0.0946,0.3720000000000001,121.995,audio_features,474000,4,techno,,Techno Music 2020 | Best Techno,Techno Music 2020 | Best Techno 
0.287,0.87,1,-6.689,0,0.293,0.00291,0.0,0.0609,0.6809999999999999,162.32399999999996,audio_features,150562,4,Hiphop,Why Worry,, Why Worry
0.664,0.561,5,-7.034,1,0.154,0.503,0.0,0.0896,0.621,102.256,audio_features,169853,4,Rap,IT IS WHAT IT IS (with J.I the Prince of NY feat. Lil Tjay) - Remix,, IT IS WHAT IT IS (with J.I the Prince of NY feat. Lil Tjay) - Remix
0.685,0.926,7,-4.482,1,0.064,0.000176,0.785,0.466,0.217,169.99,audio_features,306453,4,dnb,,Liquid Drum and Bass,Liquid Drum and Bass 
0.735,0.953,5,-3.644,1,0.17,0.5670000000000001,0.00106,0.125,0.961,135.972,audio_features,112980,4,Dark Trap,Cool Guy Syndrome,, Cool Guy Syndrome
0.735,0.662,1,-7.862,1,0.05,0.0104,0.0,0.153,0.124,87.999,audio_features,101353,4,Rap,Sleepy Hollow,, Sleepy Hollow
0.625,0.693,0,,1,0.0697,0.0093,0.000174,0.505,0.0692,129.972,audio_features,262154,4,trance,,Trance 100 Chart - by Armada Music,Trance 100 Chart - by Armada Music 
0.478,0.969,8,,1,0.0574,8.94e-05,0.936,0.379,0.0543,132.026,audio_features,194500,4,trance,,Top Trance Songs EVER,Top Trance Songs EVER 
0.8029999999999999,0.773,0,-4.3660000000000005,1,0.0683,0.0179,0.0642,0.0583,0.3229999999999999,124.004,audio_features,242903,4,techhouse,,Dirtybird House,Dirtybird House 
0.47,0.785,1,,1,0.208,0.133,0.0,0.363,0.473,178.78099999999995,audio_features,233387,4,RnB,I'll Be Lovin' U Long Time - Remix,, I'll Be Lovin' U Long Time - Remix
0.871,0.715,3,-7.8279999999999985,0,0.147,0.196,0.0,0.14,0.378,150.955,audio_features,102960,4,Underground Rap,Burn The Hoods,, Burn The Hoods
0.41,0.971,11,-0.895,0,0.436,0.0215,1.79e-06,0.452,0.226,155.25,audio_features,178709,4,hardstyle,,Ready2GetMaggot?,Ready2GetMaggot? 
0.807,0.5710000000000001,4,-12.86,0,0.458,0.0264,0.049,0.2,0.4970000000000001,170.544,audio_features,123835,4,Underground Rap,I C O N,, I C O N
0.589,0.655,8,-8.138,1,0.0488,0.057,0.000353,0.3720000000000001,0.675,210.544,audio_features,220640,4,RnB,Long Way 2 Go,, Long Way 2 Go
0.867,0.517,11,,0,0.0875,0.00456,0.000339,0.0864,0.866,133.148,audio_features,257360,4,Hiphop,U Can't Touch This,, U Can't Touch This
0.7440000000000001,0.638,5,-4.86,0,0.049,0.00829,0.0,0.182,0.48,196.038,audio_features,156719,4,Underground Rap,Candy (feat. Trippie Redd),, Candy (feat. Trippie Redd)
0.7090000000000001,0.706,7,-14.306,1,0.0511,0.178,0.898,0.0888,0.05,128.006,audio_features,395480,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.57,0.963,0,-2.043,1,0.132,2.04e-05,0.478,0.444,0.384,149.891,audio_features,192000,4,trap,,Headbangers:Dubstep/Riddim,Headbangers:Dubstep/Riddim 
0.825,0.763,11,-6.069,1,0.114,0.0772,0.0,0.0944,0.517,134.989,audio_features,86178,4,Trap Metal,Converting...,, Converting...
0.737,0.826,0,-6.15,0,0.152,0.21,0.0,0.283,0.314,119.978,audio_features,208000,4,Trap Metal,U a Sheep,, U a Sheep
0.451,0.815,2,-5.55,0,0.0368,6.06e-05,0.0,0.27,0.618,147.974,audio_features,194227,4,Emo,Cold,, Cold
0.7070000000000001,0.5429999999999999,8,-4.61,1,0.279,0.151,0.0,0.384,0.8240000000000001,144.18,audio_features,163755,4,RnB,Purple Emoji (feat. J. Cole),, Purple Emoji (feat. J. Cole)
0.865,0.792,4,-4.207,1,0.0677,0.168,1.46e-05,0.107,0.562,101.985,audio_features,189496,4,Rap,Back to the Streets (feat. Jhené Aiko),, Back to the Streets (feat. Jhené Aiko)
0.892,0.8340000000000001,1,-3.4130000000000003,1,0.194,0.00455,0.00172,0.319,0.388,130.042,audio_features,121846,4,Trap Metal,White Tee - Alternate Bass Boosted Version,, White Tee - Alternate Bass Boosted Version
0.635,0.84,11,-7.229,0,0.0387,0.00226,0.0151,0.0543,0.15,131.002,audio_features,445750,4,trance,,Vocal Melodic Trance Top 1000,Vocal Melodic Trance Top 1000 
0.499,0.861,3,,1,0.0432,0.0536,4.55e-05,0.0941,0.2,150.01,audio_features,228000,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
0.344,0.868,5,-4.297,0,0.0338,0.0349,0.183,0.278,0.349,148.763,audio_features,178718,4,hardstyle,,Hardstyle Daily,Hardstyle Daily 
0.753,0.648,6,,0,0.0757,0.201,0.0,0.116,0.338,170.99400000000003,audio_features,157414,4,Underground Rap,Caroline (feat. Polo G),, Caroline (feat. Polo G)
0.96,0.648,10,-8.083,0,0.276,0.0878,0.0,0.212,0.772,114.991,audio_features,137760,4,Underground Rap,Mojo,, Mojo
0.455,0.401,7,-7.596,0,0.0298,0.0253,0.0803,0.113,0.0618,130.061,audio_features,282462,4,Dark Trap,Uncharted,, Uncharted
0.835,0.5710000000000001,8,-4.771,0,0.102,0.0716,0.0,0.0604,0.902,138.03799999999998,audio_features,330600,4,Hiphop,I'm a Flirt Remix (feat. T.I. & T-Pain),, I'm a Flirt Remix (feat. T.I. & T-Pain)
0.812,0.787,11,-6.691,1,0.0649,0.0252,0.3670000000000001,0.31,0.298,169.0,audio_features,116893,4,Underground Rap,Naga,, Naga
0.684,0.898,1,,0,0.0514,0.000599,0.8270000000000001,0.0919,0.0815,127.001,audio_features,483780,4,techno,,|DARK|HARD|TECHNO,|DARK|HARD|TECHNO 
0.391,0.8640000000000001,1,,1,0.0905,0.0446,7.52e-06,0.402,0.138,155.026,audio_features,232258,4,hardstyle,,Greatest Hardstyle Playlist,Greatest Hardstyle Playlist 
0.875,0.503,11,,1,0.407,0.0446,0.0,0.221,0.5820000000000001,147.007,audio_features,116735,4,Underground Rap,Hellcat,, Hellcat
0.731,0.818,7,-7.035,1,0.182,0.127,0.00636,0.233,0.862,184.58,audio_features,261293,4,Hiphop,Let Me Ride,, Let Me Ride
0.545,0.67,0,,1,0.0884,0.197,0.0,0.2,0.482,165.013,audio_features,211320,4,Emo,Newport Living,, Newport Living
0.966,0.563,8,-5.7639999999999985,1,0.0618,0.00202,0.0,0.105,0.363,104.991,audio_features,173926,4,Rap,Freaky,, Freaky
0.439,0.6859999999999999,0,,1,0.0503,0.00056,3.96e-05,0.191,0.436,174.937,audio_features,190517,4,dnb,,UKF Drum & Bass - All Uploads,UKF Drum & Bass - All Uploads 
0.5479999999999999,0.626,0,-6.87,1,0.243,0.261,0.0,0.136,0.382,148.561,audio_features,184140,4,Underground Rap,Evolved (feat. Roddy Ricch),, Evolved (feat. Roddy Ricch)
0.701,0.797,1,-5.239,0,0.0723,0.000495,0.85,0.0874,0.0679,174.018,audio_features,345703,4,dnb,,Liquid Drum & Bass,Liquid Drum & Bass 
0.794,0.5,3,-8.025,1,0.0371,0.3670000000000001,0.000303,0.0458,0.831,138.003,audio_features,189480,4,RnB,Ride It,, Ride It
0.241,0.928,10,-2.018,1,0.0543,3.26e-05,0.0,0.612,0.403,120.229,audio_features,107822,5,Underground Rap,"I've Seen Satan, He Has Dreadlocks",," I've Seen Satan, He Has Dreadlocks"
0.5760000000000001,0.967,9,-0.314,1,0.235,0.00602,0.2019999999999999,0.276,0.257,144.94799999999995,audio_features,243310,4,trap,,Riddim or die,Riddim or die 
0.71,0.632,9,-7.051,0,0.0822,0.129,2.92e-06,0.212,0.218,140.026,audio_features,138765,4,Underground Rap,Long Gone (Save Me From This Hell),, Long Gone (Save Me From This Hell)
0.434,0.945,4,,0,0.107,0.00125,0.000351,0.397,0.156,136.511,audio_features,98952,4,Dark Trap,FUCKKKK! (FUCKISUP),, FUCKKKK! (FUCKISUP)
0.273,0.8909999999999999,11,-5.892,0,0.0983,0.0439,0.165,0.345,0.0744,149.69299999999996,audio_features,229600,4,hardstyle,,Best Hardstyle ever made,Best Hardstyle ever made 
0.42,0.962,1,-1.892,1,0.611,0.0078099999999999,0.0128,0.3720000000000001,0.147,160.02200000000005,audio_features,297742,4,trap,,I'm a fucking Headbanger,I'm a fucking Headbanger 
0.589,0.911,7,-7.1129999999999995,1,0.0466,0.000143,0.725,0.395,0.0602,128.01,audio_features,255469,4,techno,,techno. only. (08/02),techno. only. (08/02) 
0.867,0.7440000000000001,2,-5.171,1,0.227,0.268,0.0,0.0713,0.645,84.005,audio_features,173288,4,Rap,Walk Em Down (feat. Roddy Ricch),, Walk Em Down (feat. Roddy Ricch)
0.785,0.5720000000000001,11,,1,0.0859,0.00811,0.0,0.111,0.477,140.032,audio_features,260560,4,Hiphop,Bounce It (feat. Wale & Trey Songz),, Bounce It (feat. Wale & Trey Songz)
0.915,0.645,8,,1,0.201,0.00255,0.813,0.0524,0.467,129.001,audio_features,350656,4,techhouse,,Tech House Club,Tech House Club 
0.799,0.614,1,-10.165,1,0.525,0.0521,0.0,0.3670000000000001,0.8440000000000001,181.76,audio_features,146085,4,Underground Rap,DIET_ - A COLORS SHOW,, DIET_ - A COLORS SHOW
0.82,0.481,0,-8.467,1,0.171,0.541,0.0,0.12,0.47,143.991,audio_features,227448,4,Underground Rap,Florida Boy,, Florida Boy
0.738,0.581,3,,0,0.217,0.28,0.0,0.101,0.635,157.967,audio_features,243050,4,Dark Trap,For My Bros,, For My Bros
0.748,0.8190000000000001,10,-4.032,0,0.198,0.13,0.0,0.111,0.792,110.645,audio_features,187973,3,Pop,Treat You Better,, Treat You Better
0.8079999999999999,0.972,0,,1,0.0627,0.000246,0.471,0.0623,0.703,127.01,audio_features,393079,4,techhouse,,Tech house,Tech house 
0.655,0.87,9,-5.734,1,0.201,0.0796,0.00185,0.337,0.463,145.981,audio_features,174455,4,Dark Trap,Sippinteainyohood,, Sippinteainyohood
0.885,0.425,10,-10.4,1,0.0885,0.0334,0.8109999999999999,0.193,0.0615,144.94899999999996,audio_features,149300,4,Trap Metal,Leprosy,, Leprosy
0.6990000000000001,0.989,6,-3.342,1,0.0483,0.000105,0.92,0.122,0.321,173.023,audio_features,295691,4,dnb,,Liquid Drum and Bass Sessions 2020,Liquid Drum and Bass Sessions 2020 
0.532,0.897,9,-5.539,0,0.0445,0.00946,0.878,0.5,0.0774,145.017,audio_features,160000,4,Dark Trap,Mediate,, Mediate
0.474,0.941,1,-2.82,1,0.0482,0.213,0.00168,0.207,0.556,150.40200000000004,audio_features,237474,4,hardstyle,,Euphoric Hardstyle & Melodic Hardstyle,Euphoric Hardstyle & Melodic Hardstyle 
0.519,0.893,10,-2.823,0,0.0413,0.000975,0.0009109999999999,0.0665,0.579,173.968,audio_features,248752,4,dnb,,UKF Drum & Bass - All Uploads,UKF Drum & Bass - All Uploads 
0.479,0.675,9,-4.893,0,0.0413,0.0319,0.00536,0.128,0.1889999999999999,145.02200000000005,audio_features,257045,4,trap,,I'm a fucking Headbanger,I'm a fucking Headbanger 
0.423,0.934,10,,1,0.106,0.0496,0.0,0.214,0.183,149.838,audio_features,235200,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
0.636,0.984,8,,0,0.203,0.00409,0.623,0.121,0.6,175.037,audio_features,272914,4,dnb,,UKF Drum & Bass - All Uploads,UKF Drum & Bass - All Uploads 
0.828,0.687,10,-6.119,0,0.211,0.331,1.13e-05,0.106,0.147,147.97799999999995,audio_features,135471,4,Underground Rap,Gloom,, Gloom
0.447,0.979,6,,0,0.203,0.174,0.199,0.374,0.187,134.985,audio_features,263111,4,Dark Trap,Astronomia,, Astronomia
0.732,0.599,2,-8.044,1,0.3670000000000001,0.097,2.9e-05,0.0771,0.321,164.116,audio_features,145610,4,Underground Rap,Daddy Issues,, Daddy Issues
0.933,0.435,0,,1,0.386,0.00587,0.0,0.0486,0.7829999999999999,130.124,audio_features,166154,4,Trap Metal,Alt Kid,, Alt Kid
0.738,0.596,2,-7.222,1,0.149,0.00416,5.08e-05,0.15,0.255,118.922,audio_features,181577,4,Underground Rap,Marlboros & White Widow,, Marlboros & White Widow
0.706,0.637,8,-7.284,0,0.37,0.0598,0.0,0.1639999999999999,0.528,171.638,audio_features,146923,4,Hiphop,Missing My Idols,, Missing My Idols
0.726,0.96,0,,1,0.0473,0.00119,0.8440000000000001,0.58,0.12,138.004,audio_features,443478,4,psytrance,,PsyTrance 2020 felipe,PsyTrance 2020 felipe 
0.794,0.95,1,-8.78,1,0.294,0.124,7.709999999999999e-05,0.133,0.324,189.968,audio_features,258507,4,Hiphop,Sound of da Police,, Sound of da Police
0.747,0.88,1,-3.532,1,0.0772,0.0299,0.825,0.151,0.109,130.005,audio_features,330462,4,techno,,DARK UNDERGROUND TECHNO,DARK UNDERGROUND TECHNO 
0.547,0.894,1,-6.949,0,0.0721,0.000878,0.425,0.104,0.319,137.955,audio_features,450170,4,trance,,"Uplifting, Melodic Trance & Vocal Trance","Uplifting, Melodic Trance & Vocal Trance "
0.747,0.733,7,-3.927,1,0.123,0.16,0.0,0.0834,0.504,139.966,audio_features,123429,4,Underground Rap,Blackheart 39,, Blackheart 39
0.526,0.526,4,-11.774,0,0.335,0.489,0.0,0.175,0.246,168.456,audio_features,209107,4,Underground Rap,Slipknot,, Slipknot
0.825,0.794,1,-8.611,1,0.0536,0.000155,0.911,0.09,0.27,126.006,audio_features,402905,4,techno,,Techno,Techno 
0.7090000000000001,0.647,1,-8.509,1,0.269,0.152,0.0,0.526,0.527,159.62,audio_features,208721,4,Hiphop,SMILE,, SMILE
0.45,0.979,5,-4.784,0,0.0398,0.000103,0.918,0.182,0.148,173.984,audio_features,293046,4,dnb,,Liqduicity Drum & Bass,Liqduicity Drum & Bass 
0.536,0.946,5,-5.282,0,0.0521,0.0404,0.193,0.377,0.178,149.998,audio_features,246027,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
0.765,0.7340000000000001,7,-11.709,1,0.153,0.0286,0.784,0.1119999999999999,0.105,129.999,audio_features,417740,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.778,0.521,10,-7.685,0,0.267,0.0323,0.0,0.147,0.542,141.023,audio_features,156596,4,Underground Rap,Savannah Smiles,, Savannah Smiles
0.733,0.931,6,-7.1579999999999995,0,0.0643,0.0004469999999999,0.8270000000000001,0.375,0.59,144.997,audio_features,469891,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
0.436,0.89,5,-7.697,0,0.0371,0.0104,0.535,0.389,0.175,137.997,audio_features,241739,4,trance,,Top Trance Songs EVER,Top Trance Songs EVER 
0.675,0.861,0,-4.265,1,0.0655,0.000685,0.000398,0.119,0.212,159.987,audio_features,121495,4,Dark Trap,ACAB (feat. Nascar Aloe),, ACAB (feat. Nascar Aloe)
0.792,0.8059999999999999,1,-6.853,0,0.301,0.0786,0.0,0.0895,0.884,178.104,audio_features,74533,4,Hiphop,Del,, Del
0.799,0.7120000000000001,11,,1,0.106,0.0011099999999999,0.802,0.0484,0.818,126.013,audio_features,248597,4,techhouse,,Dirtybird Players,Dirtybird Players 
0.7659999999999999,0.809,1,-6.122999999999998,1,0.279,0.0011,0.0,0.168,0.325,130.127,audio_features,188013,4,Rap,Black Skinhead,, Black Skinhead
0.461,0.899,7,-6.763,1,0.0364,0.0272,0.773,0.212,0.0652,128.023,audio_features,159380,4,trance,,Vocal Melodic Trance Top 1000,Vocal Melodic Trance Top 1000 
0.534,0.773,7,-13.344,1,0.394,0.00219,1.58e-06,0.373,0.459,154.998,audio_features,103290,4,Trap Metal,Smoke & Mirrors,, Smoke & Mirrors
0.721,0.8029999999999999,7,-9.115,0,0.0822,0.557,4.51e-05,0.109,0.175,161.502,audio_features,178167,4,Dark Trap,CtrlAltDelete,, CtrlAltDelete
0.727,0.7290000000000001,0,-2.99,1,0.326,0.171,0.0,0.07,0.512,117.932,audio_features,284733,4,Hiphop,American Boy (feat. Kanye West),, American Boy (feat. Kanye West)
0.299,0.394,4,-9.456,0,0.108,0.0279,0.5760000000000001,0.111,0.0658,134.991,audio_features,145634,4,Dark Trap,Obsess,, Obsess
0.872,0.413,6,,0,0.178,0.00685,0.0505,0.0839,0.307,202.448,audio_features,249640,4,Hiphop,Welcome To the Ghetto,, Welcome To the Ghetto
0.805,0.774,11,-10.347,1,0.0416,0.0109,0.943,0.1169999999999999,0.561,127.974,audio_features,441500,4,techhouse,,blanc | Tech House,blanc | Tech House 
0.878,0.541,9,,0,0.0692,0.0844,5.18e-06,0.101,0.67,156.016,audio_features,161412,4,Underground Rap,Check It Out,, Check It Out
0.573,0.7120000000000001,0,-5.976,1,0.0732,0.0572,0.0,0.1669999999999999,0.346,140.012,audio_features,259720,4,Hiphop,Love in This Club (feat. Young Jeezy),, Love in This Club (feat. Young Jeezy)
0.762,0.72,1,-7.545,1,0.244,0.0807,0.0,0.192,0.195,120.076,audio_features,145115,4,Dark Trap,Accomplice,, Accomplice
0.7290000000000001,0.687,8,,0,0.25,0.0108,0.0,0.162,0.6829999999999999,160.085,audio_features,179831,4,Rap,Creeping (feat. Rich the Kid),, Creeping (feat. Rich the Kid)
0.603,0.682,10,-11.363,0,0.467,0.248,0.0,0.0911,0.394,176.08599999999996,audio_features,174602,4,Underground Rap,Ain't No 21,, Ain't No 21
0.804,0.675,6,-7.09,1,0.0578,7.950000000000001e-05,0.926,0.0833,0.532,125.009,audio_features,432439,4,techhouse,,tech house,tech house 
0.475,0.925,10,-2.869,0,0.0817,0.00835,0.0441,0.109,0.191,150.124,audio_features,208000,4,trap,,HEADBANGERS:Dubstep/Riddim,HEADBANGERS:Dubstep/Riddim 
0.54,0.895,6,,1,0.105,0.00115,0.11,0.3929999999999999,0.162,149.947,audio_features,201654,4,trap,,I'm a fucking Headbanger,I'm a fucking Headbanger 
0.5589999999999999,0.928,7,-8.448,0,0.0515,0.00414,0.908,0.0911,0.138,138.016,audio_features,220435,4,trance,,Top Trance Songs EVER,Top Trance Songs EVER 
0.6709999999999999,0.939,8,-3.2060000000000004,1,0.161,0.192,0.0,0.298,0.529,129.023,audio_features,252307,4,Pop,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",," Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)"
0.81,0.679,0,-3.595,1,0.283,0.0175,2.3e-06,0.0651,0.329,146.06,audio_features,134001,4,Trap Metal,Slackjaw,, Slackjaw
0.3939999999999999,0.8809999999999999,10,-4.041,1,0.46,0.0532,0.3720000000000001,0.105,0.271,149.088,audio_features,217600,4,trap,,Riddim or die,Riddim or die 
0.4039999999999999,0.939,10,-5.297999999999999,1,0.104,0.00714,3.18e-06,0.341,0.134,140.023,audio_features,243598,4,trance,,Top Trance Songs EVER,Top Trance Songs EVER 
0.41,0.985,2,,1,0.506,0.0161,0.0002379999999999,0.422,0.171,144.96200000000005,audio_features,260172,4,trap,,Heavy Dubstep,Heavy Dubstep 
0.836,0.611,4,-6.737,1,0.247,0.00406,0.0,0.101,0.787,160.0,audio_features,145125,4,Pop,Workin,, Workin
0.411,0.647,8,,1,0.0549,0.0257,5.99e-06,0.0961,0.0737,165.054,audio_features,245707,4,Emo,I Can't Live Again,, I Can't Live Again
0.57,0.986,4,-5.218,1,0.0459,0.0004269999999999,0.836,0.1639999999999999,0.344,143.989,audio_features,433333,4,psytrance,,Psytrance 2020,Psytrance 2020 
0.6579999999999999,0.789,4,-4.563,1,0.0296,0.0298,0.0,0.0965,0.274,108.012,audio_features,267813,4,Emo,You Can't Look Back,, You Can't Look Back
0.899,0.716,11,-6.5920000000000005,0,0.343,0.182,0.0,0.191,0.657,140.03799999999998,audio_features,164624,4,Underground Rap,[whispers indistinctly],, [whispers indistinctly]
0.762,0.489,9,,1,0.15,0.00911,0.00244,0.219,0.07,150.0,audio_features,178592,4,Trap Metal,Fake Hype 2,, Fake Hype 2
0.662,0.72,1,-9.242,1,0.12,0.0106,0.0392,0.0499,0.0789,135.253,audio_features,221187,4,Hiphop,Trunk Muzik,, Trunk Muzik
0.491,0.945,11,-4.355,0,0.0813,0.0337,0.7559999999999999,0.0763,0.7440000000000001,149.942,audio_features,336467,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
0.863,0.928,11,-4.312,0,0.0681,0.104,4.52e-05,0.1369999999999999,0.347,114.007,audio_features,158955,4,Underground Rap,Rampage,, Rampage
0.6559999999999999,0.968,7,-5.539,1,0.368,0.0106,2.15e-05,0.278,0.333,119.998,audio_features,164310,4,Trap Metal,Luci In The Sky,, Luci In The Sky
0.606,0.947,8,-2.44,1,0.0414,0.00374,0.442,0.0923,0.233,140.009,audio_features,214295,4,trap,,Headbangers:Dubstep/Riddim,Headbangers:Dubstep/Riddim 
0.361,0.821,8,-3.102,1,0.0505,0.026,0.000242,0.385,0.124,154.935,audio_features,234823,4,hardstyle,,Best of Hardstyle 2020,Best of Hardstyle 2020 
0.581,0.774,9,,1,0.0399,0.000334,0.0174,0.109,0.358,127.952,audio_features,321173,4,Pop,The Edge Of Glory,, The Edge Of Glory
0.59,0.935,11,-3.957,0,0.114,0.0121,0.000343,0.34,0.186,150.017,audio_features,249200,4,hardstyle,,Hardstyle Daily,Hardstyle Daily 
0.759,0.866,11,-3.084,0,0.26,0.18,0.0,0.939,0.565,155.945,audio_features,285800,4,Hiphop,Imma Tell,, Imma Tell
0.877,0.454,1,-10.493,1,0.523,0.17,0.0,0.112,0.7020000000000001,159.892,audio_features,126004,4,Underground Rap,shade of grey,, shade of grey
0.687,0.457,2,-8.392999999999999,1,0.183,0.0425,0.00853,0.101,0.183,189.916,audio_features,186985,4,Dark Trap,Crowsfeet,, Crowsfeet
0.52,0.977,1,-3.489,1,0.08,0.00513,0.00173,0.7709999999999999,0.7170000000000001,150.056,audio_features,181109,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
0.846,0.564,1,-7.436,1,0.0983,0.0896,0.00836,0.219,0.237,126.047,audio_features,138161,4,Trap Metal,Hard To Tell,, Hard To Tell
0.5489999999999999,0.4970000000000001,3,,0,0.22,0.00436,0.0,0.0698,0.113,131.838,audio_features,84558,3,Dark Trap,Extinction,, Extinction
0.6709999999999999,0.71,9,-6.997000000000001,0,0.109,0.335,4.76e-06,0.074,0.233,204.044,audio_features,199179,4,Pop,Cool Girl,, Cool Girl
0.5589999999999999,0.7140000000000001,4,,0,0.0771,0.0255,0.11,0.1369999999999999,0.145,144.986,audio_features,271448,4,trap,,HEADBANGERS:Dubstep/Riddim,HEADBANGERS:Dubstep/Riddim 
0.5329999999999999,0.904,0,,0,0.127,0.000389,0.0096,0.409,0.298,132.095,audio_features,203864,4,trance,,Vocal Melodic Trance Top 1000,Vocal Melodic Trance Top 1000 
0.67,0.981,11,-5.5870000000000015,0,0.0778,0.00607,0.942,0.109,0.508,139.998,audio_features,414186,4,techno,,techno. only. (08/02),techno. only. (08/02) 
0.565,0.883,11,-15.469,1,0.0652,0.8340000000000001,0.409,0.337,0.38,195.841,audio_features,84323,4,Dark Trap,Flowers,, Flowers
0.5539999999999999,0.748,9,,0,0.0424,2.14e-05,0.785,0.111,0.262,136.461,audio_features,281280,4,trance,,Anjunabeats Volumes 1 - 14,Anjunabeats Volumes 1 - 14 
0.562,0.926,1,-5.211,1,0.064,0.00381,0.923,0.5760000000000001,0.502,134.03,audio_features,208023,4,trance,,State if Trance (The best ASOT Epsidoes),State if Trance (The best ASOT Epsidoes) 
0.8079999999999999,0.665,2,-9.376,1,0.178,0.0228,0.000481,0.192,0.5489999999999999,181.036,audio_features,226013,4,Hiphop,Make Her Feel Good,, Make Her Feel Good
0.435,0.8340000000000001,2,-5.062,0,0.0867,0.0032,0.5660000000000001,0.107,0.0529,150.006,audio_features,294425,4,Dark Trap,Destiny,, Destiny
0.486,0.565,1,,1,0.0711,0.273,0.237,0.128,0.213,184.416,audio_features,276100,4,Underground Rap,Mic Like a Memory [Deluxe Edition] (feat. Kory Calico),, Mic Like a Memory [Deluxe Edition] (feat. Kory Calico)
0.6990000000000001,0.513,1,-6.638,1,0.036,0.0762,0.00385,0.108,0.0991,120.058,audio_features,104000,3,Underground Rap,Omnis,, Omnis
0.411,0.523,9,-7.063,1,0.259,0.754,0.0,0.1369999999999999,0.532,163.586,audio_features,170393,4,RnB,My Ex,, My Ex
0.773,0.915,11,-8.208,0,0.0549,0.00253,0.8320000000000001,0.207,0.0367,141.993,audio_features,580632,4,psytrance,,Psytrance Can,Psytrance Can 
0.445,0.979,1,-3.505,0,0.124,0.000146,0.000612,0.75,0.316,143.007,audio_features,221907,4,Emo,Drown,, Drown
0.779,0.6559999999999999,9,,1,0.114,0.000302,0.00784,0.129,0.551,139.946,audio_features,173133,4,trap,,I'm a fucking Headbanger,I'm a fucking Headbanger 
0.485,0.925,7,,0,0.0441,0.000175,0.782,0.273,0.541,174.97299999999996,audio_features,327493,4,dnb,,Liquid Drum and Bass,Liquid Drum and Bass 
0.493,0.992,1,-6.432,0,0.043,0.00473,0.731,0.11,0.0929,137.994,audio_features,216114,4,trance,,Top Trance Songs EVER,Top Trance Songs EVER 
0.606,0.879,1,-2.353,1,0.385,0.0965,0.0,0.178,0.615,129.876,audio_features,198236,4,Trap Metal,MASS EXTINCTION,, MASS EXTINCTION
0.66,0.959,6,-5.886,0,0.0431,9.15e-05,0.8490000000000001,0.24,0.2269999999999999,144.006,audio_features,532876,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.753,0.807,4,-10.486,0,0.0802,0.0292,0.833,0.111,0.0302,128.003,audio_features,420938,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.536,0.952,7,-4.9239999999999995,0,0.144,0.000373,0.0807,0.485,0.66,145.102,audio_features,175940,4,trap,,Lost Lands 2019,Lost Lands 2019 
0.316,0.664,5,-6.726,0,0.331,0.488,2.87e-05,0.131,0.14,193.064,audio_features,178650,4,Dark Trap,Team,, Team
0.64,0.866,5,-5.595,0,0.155,0.17,0.000236,0.664,0.8009999999999999,149.969,audio_features,115461,4,Dark Trap,Slow Motion,, Slow Motion
0.652,0.8420000000000001,1,-7.3679999999999986,1,0.0489,0.0342,0.899,0.532,0.2019999999999999,144.994,audio_features,544552,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
